type,x,y,geom
Other Theft,491554,5457744,0101000020E610000057ACE94E6EC75EC0C4ADA7E2DDA24840
Other Theft,491554,5457744,0101000020E610000057ACE94E6EC75EC0C4ADA7E2DDA24840
Other Theft,491554,5457739,0101000020E61000004C55784E6EC75EC0A2C25E69DCA24840
Other Theft,491554,5457739,0101000020E61000004C55784E6EC75EC0A2C25E69DCA24840
Other Theft,491554,5457739,0101000020E61000004C55784E6EC75EC0A2C25E69DCA24840
Other Theft,491554,5457739,0101000020E61000004C55784E6EC75EC0A2C25E69DCA24840
Other Theft,491554,5457737,0101000020E61000004CFF4A4E6EC75EC0EFCA74D2DBA24840
Other Theft,491554,5457737,0101000020E61000004CFF4A4E6EC75EC0EFCA74D2DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457736,0101000020E61000004E54344E6EC75EC010CFFF86DBA24840
Other Theft,491554,5457735,0101000020E61000004FA91D4E6EC75EC032D38A3BDBA24840
Other Theft,491554,5457731,0101000020E61000005FFDC24D6EC75EC09FE3B60DDAA24840
Other Theft,491554,5457730,0101000020E61000006552AC4D6EC75EC0B6E741C2D9A24840
Other Theft,491554,5457728,0101000020E610000072FC7E4D6EC75EC0DEEF572BD9A24840
Other Theft,491554,5457727,0101000020E61000007B51684D6EC75EC0EEF3E2DFD8A24840
Other Theft,491554,5457725,0101000020E61000008DFB3A4D6EC75EC00BFCF848D8A24840
Other Theft,491554,5457725,0101000020E61000008DFB3A4D6EC75EC00BFCF848D8A24840
Other Theft,491554,5457725,0101000020E61000008DFB3A4D6EC75EC00BFCF848D8A24840
Other Theft,491554,5457723,0101000020E6100000A2A50D4D6EC75EC01F040FB2D7A24840
Other Theft,491554,5457714,0101000020E610000027A3414C6EC75EC01528F20AD5A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457711,0101000020E610000060A2FD4B6EC75EC0ED339328D4A24840
Other Theft,491554,5457707,0101000020E6100000B6F6A24B6EC75EC09E43BFFAD2A24840
Other Theft,491554,5457707,0101000020E6100000B6F6A24B6EC75EC09E43BFFAD2A24840
Other Theft,491554,5457707,0101000020E6100000B6F6A24B6EC75EC09E43BFFAD2A24840
Other Theft,491554,5457707,0101000020E6100000B6F6A24B6EC75EC09E43BFFAD2A24840
Other Theft,491554,5457707,0101000020E6100000B6F6A24B6EC75EC09E43BFFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491555,5457707,0101000020E6100000CA4CFA116EC75EC052EDDCFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491556,5457707,0101000020E6100000DEA251D86DC75EC01F96FAFAD2A24840
Other Theft,491557,5457707,0101000020E6100000F0F8A89E6DC75EC0063E18FBD2A24840
Other Theft,491557,5457707,0101000020E6100000F0F8A89E6DC75EC0063E18FBD2A24840
Other Theft,491557,5457707,0101000020E6100000F0F8A89E6DC75EC0063E18FBD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457706,0101000020E61000001750929E6DC75EC0ED41A3AFD2A24840
Other Theft,491557,5457705,0101000020E61000003DA77B9E6DC75EC0CF452E64D2A24840
Other Theft,491557,5457705,0101000020E61000003DA77B9E6DC75EC0CF452E64D2A24840
Other Theft,491557,5457704,0101000020E610000066FE649E6DC75EC0B149B918D2A24840
Other Theft,491557,5457704,0101000020E610000066FE649E6DC75EC0B149B918D2A24840
Other Theft,491557,5457700,0101000020E6100000125B0A9E6DC75EC02259E5EAD0A24840
Other Theft,491557,5457699,0101000020E61000003EB2F39D6DC75EC0FA5C709FD0A24840
Other Theft,491557,5457697,0101000020E61000009960C69D6DC75EC0A3648608D0A24840
Other Theft,491557,5457697,0101000020E61000009960C69D6DC75EC0A3648608D0A24840
Other Theft,491557,5457693,0101000020E610000058BD6B9D6DC75EC0DD73B2DACEA24840
Other Theft,491557,5457693,0101000020E610000058BD6B9D6DC75EC0DD73B2DACEA24840
Other Theft,491557,5457693,0101000020E610000058BD6B9D6DC75EC0DD73B2DACEA24840
Other Theft,491557,5457693,0101000020E610000058BD6B9D6DC75EC0DD73B2DACEA24840
Other Theft,491557,5457692,0101000020E61000008A14559D6DC75EC0A6773D8FCEA24840
Other Theft,491557,5457692,0101000020E61000008A14559D6DC75EC0A6773D8FCEA24840
Other Theft,491557,5457692,0101000020E61000008A14559D6DC75EC0A6773D8FCEA24840
Other Theft,491557,5457691,0101000020E6100000BB6B3E9D6DC75EC06F7BC843CEA24840
Other Theft,491557,5457684,0101000020E610000030CE9F9C6DC75EC0AB959533CCA24840
Other Theft,491557,5457684,0101000020E610000030CE9F9C6DC75EC0AB959533CCA24840
Other Theft,491557,5457683,0101000020E61000006925899C6DC75EC0629920E8CBA24840
Other Theft,491557,5457682,0101000020E6100000A27C729C6DC75EC0179DAB9CCBA24840
Other Theft,491557,5457679,0101000020E610000052822E9C6DC75EC02EA84CBACAA24840
Other Theft,491557,5457676,0101000020E61000000788EA9B6DC75EC032B3EDD7C9A24840
Other Theft,491557,5457676,0101000020E61000000788EA9B6DC75EC032B3EDD7C9A24840
Other Theft,491557,5457674,0101000020E61000008536BD9B6DC75EC080BA0341C9A24840
Other Theft,491557,5457674,0101000020E61000008536BD9B6DC75EC080BA0341C9A24840
Other Theft,491557,5457668,0101000020E61000000E42359B6DC75EC039D0457CC7A24840
Other Theft,491557,5457668,0101000020E61000000E42359B6DC75EC039D0457CC7A24840
Other Theft,491557,5457668,0101000020E61000000E42359B6DC75EC039D0457CC7A24840
Other Theft,491557,5457668,0101000020E61000000E42359B6DC75EC039D0457CC7A24840
Other Theft,491557,5457666,0101000020E610000097F0079B6DC75EC066D75BE5C6A24840
Other Theft,491557,5457662,0101000020E6100000B24DAD9A6DC75EC0ACE587B7C5A24840
Other Theft,491557,5457660,0101000020E610000044FC7F9A6DC75EC0C1EC9D20C5A24840
Other Theft,491557,5457656,0101000020E61000007059259A6DC75EC0D6FAC9F2C3A24840
Other Theft,491557,5457655,0101000020E6100000BDB00E9A6DC75EC056FE54A7C3A24840
Other Theft,491557,5457654,0101000020E61000000B08F8996DC75EC0D401E05BC3A24840
Other Theft,491557,5457654,0101000020E61000000B08F8996DC75EC0D401E05BC3A24840
Other Theft,491557,5457654,0101000020E61000000B08F8996DC75EC0D401E05BC3A24840
Other Theft,491557,5457654,0101000020E61000000B08F8996DC75EC0D401E05BC3A24840
Other Theft,491557,5457654,0101000020E61000000B08F8996DC75EC0D401E05BC3A24840
Other Theft,491557,5457653,0101000020E6100000595FE1996DC75EC04F056B10C3A24840
Other Theft,491557,5457648,0101000020E6100000ED1370996DC75EC0A0162297C1A24840
Other Theft,491557,5457646,0101000020E610000093C242996DC75EC07F1D3800C1A24840
Other Theft,491557,5457646,0101000020E610000093C242996DC75EC07F1D3800C1A24840
Other Theft,491557,5457646,0101000020E610000093C242996DC75EC07F1D3800C1A24840
Other Theft,491557,5457646,0101000020E610000093C242996DC75EC07F1D3800C1A24840
Other Theft,491557,5457643,0101000020E610000093C8FE986DC75EC0BF27D91DC0A24840
Other Theft,491557,5457642,0101000020E6100000E91FE8986DC75EC0252B64D2BFA24840
Other Theft,491557,5457641,0101000020E61000004277D1986DC75EC0892EEF86BFA24840
Other Theft,491557,5457641,0101000020E61000004277D1986DC75EC0892EEF86BFA24840
Other Theft,491557,5457641,0101000020E61000004277D1986DC75EC0892EEF86BFA24840
Other Theft,491557,5457640,0101000020E610000099CEBA986DC75EC0ED317A3BBFA24840
Other Theft,491557,5457640,0101000020E610000099CEBA986DC75EC0ED317A3BBFA24840
Other Theft,491557,5457640,0101000020E610000099CEBA986DC75EC0ED317A3BBFA24840
Other Theft,491557,5457640,0101000020E610000099CEBA986DC75EC0ED317A3BBFA24840
Other Theft,491557,5457639,0101000020E6100000F225A4986DC75EC04C3505F0BEA24840
Other Theft,491557,5457638,0101000020E61000004B7D8D986DC75EC0AC3890A4BEA24840
Other Theft,491557,5457638,0101000020E61000004B7D8D986DC75EC0AC3890A4BEA24840
Other Theft,491557,5457638,0101000020E61000004B7D8D986DC75EC0AC3890A4BEA24840
Other Theft,491557,5457638,0101000020E61000004B7D8D986DC75EC0AC3890A4BEA24840
Other Theft,491557,5457635,0101000020E61000005E8349986DC75EC0BC4231C2BDA24840
Other Theft,491557,5457635,0101000020E61000005E8349986DC75EC0BC4231C2BDA24840
Other Theft,491557,5457633,0101000020E610000017321C986DC75EC06749472BBDA24840
Other Theft,491557,5457632,0101000020E6100000758905986DC75EC0B84CD2DFBCA24840
Other Theft,491557,5457630,0101000020E61000003438D8976DC75EC05853E848BCA24840
Other Theft,491557,5457626,0101000020E6100000B8957D976DC75EC07F60141BBBA24840
Other Theft,491557,5457625,0101000020E61000001CED66976DC75EC0C3639FCFBAA24840
Other Theft,491557,5457625,0101000020E61000001CED66976DC75EC0C3639FCFBAA24840
Other Theft,491557,5457625,0101000020E61000001CED66976DC75EC0C3639FCFBAA24840
Other Theft,491557,5457624,0101000020E6100000804450976DC75EC007672A84BAA24840
Other Theft,491557,5457623,0101000020E6100000E49B39976DC75EC0486AB538BAA24840
Other Theft,491557,5457623,0101000020E6100000E49B39976DC75EC0486AB538BAA24840
Other Theft,491557,5457622,0101000020E610000049F322976DC75EC0866D40EDB9A24840
Other Theft,491557,5457622,0101000020E610000049F322976DC75EC0866D40EDB9A24840
Other Theft,491557,5457621,0101000020E6100000B14A0C976DC75EC0C270CBA1B9A24840
Other Theft,491557,5457620,0101000020E610000016A2F5966DC75EC0FD735656B9A24840
Other Theft,491557,5457620,0101000020E610000016A2F5966DC75EC0FD735656B9A24840
Other Theft,491557,5457620,0101000020E610000016A2F5966DC75EC0FD735656B9A24840
Other Theft,491557,5457620,0101000020E610000016A2F5966DC75EC0FD735656B9A24840
Other Theft,491557,5457617,0101000020E610000050A8B1966DC75EC0A17DF773B8A24840
Other Theft,491557,5457617,0101000020E610000050A8B1966DC75EC0A17DF773B8A24840
Other Theft,491557,5457615,0101000020E6100000245784966DC75EC006840DDDB7A24840
Other Theft,491557,5457615,0101000020E6100000245784966DC75EC006840DDDB7A24840
Other Theft,491557,5457615,0101000020E6100000245784966DC75EC006840DDDB7A24840
Other Theft,491557,5457615,0101000020E6100000245784966DC75EC006840DDDB7A24840
Other Theft,491557,5457615,0101000020E6100000245784966DC75EC006840DDDB7A24840
Other Theft,491557,5457614,0101000020E610000091AE6D966DC75EC036879891B7A24840
Other Theft,491557,5457614,0101000020E610000091AE6D966DC75EC036879891B7A24840
Other Theft,491557,5457610,0101000020E6100000460C13966DC75EC0DD93C463B6A24840
Other Theft,491557,5457606,0101000020E6100000056AB8956DC75EC067A0F035B5A24840
Other Theft,491557,5457605,0101000020E610000077C1A1956DC75EC082A37BEAB4A24840
Other Theft,491557,5457605,0101000020E610000077C1A1956DC75EC082A37BEAB4A24840
Other Theft,491557,5457605,0101000020E610000077C1A1956DC75EC082A37BEAB4A24840
Other Theft,491557,5457603,0101000020E61000005F7074956DC75EC0B7A99153B4A24840
Other Theft,491557,5457601,0101000020E6100000471F47956DC75EC0E3AFA7BCB3A24840
Other Theft,491557,5457595,0101000020E6100000162CBF946DC75EC039C2E9F7B1A24840
Other Theft,491557,5457590,0101000020E61000007FE14D946DC75EC04AD1A07EB0A24840
Other Theft,491557,5457581,0101000020E610000007F581936DC75EC0E9EB83D7ADA24840
Other Theft,491557,5457580,0101000020E61000008C4C6B936DC75EC0D7EE0E8CADA24840
Other Theft,491557,5457580,0101000020E61000008C4C6B936DC75EC0D7EE0E8CADA24840
Other Theft,491557,5457580,0101000020E61000008C4C6B936DC75EC0D7EE0E8CADA24840
Other Theft,491557,5457579,0101000020E610000012A454936DC75EC0BFF19940ADA24840
Other Theft,491557,5457577,0101000020E61000001E5327936DC75EC08EF7AFA9ACA24840
Other Theft,491557,5457577,0101000020E61000001E5327936DC75EC08EF7AFA9ACA24840
Other Theft,491557,5457574,0101000020E6100000B659E3926DC75EC0330051C7ABA24840
Other Theft,491557,5457571,0101000020E610000056609F926DC75EC0C708F2E4AAA24840
Other Theft,491557,5457569,0101000020E61000006E0F72926DC75EC0730E084EAAA24840
Other Theft,491557,5457569,0101000020E61000006E0F72926DC75EC0730E084EAAA24840
Other Theft,491557,5457569,0101000020E61000006E0F72926DC75EC0730E084EAAA24840
Other Theft,491557,5457568,0101000020E6100000FD665B926DC75EC046119302AAA24840
Other Theft,491557,5457566,0101000020E610000019162E926DC75EC0E816A96BA9A24840
Other Theft,491557,5457562,0101000020E61000005D74D3916DC75EC01322D53DA8A24840
Other Theft,491557,5457561,0101000020E6100000EFCBBC916DC75EC0DA2460F2A7A24840
Other Theft,491557,5457560,0101000020E61000008323A6916DC75EC09D27EBA6A7A24840
Other Theft,491557,5457560,0101000020E61000008323A6916DC75EC09D27EBA6A7A24840
Other Theft,491557,5457560,0101000020E61000008323A6916DC75EC09D27EBA6A7A24840
Other Theft,491557,5457559,0101000020E6100000187B8F916DC75EC05F2A765BA7A24840
Other Theft,491557,5457559,0101000020E6100000187B8F916DC75EC05F2A765BA7A24840
Other Theft,491557,5457559,0101000020E6100000187B8F916DC75EC05F2A765BA7A24840
Other Theft,491557,5457558,0101000020E6100000ACD278916DC75EC01E2D0110A7A24840
Other Theft,491557,5457557,0101000020E6100000422A62916DC75EC0DC2F8CC4A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457556,0101000020E6100000D8814B916DC75EC099321779A6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457555,0101000020E61000006FD934916DC75EC05235A22DA6A24840
Other Theft,491557,5457552,0101000020E610000038E0F0906DC75EC0763D434BA5A24840
Other Theft,491557,5457548,0101000020E6100000A53E96906DC75EC032486F1DA4A24840
Other Theft,491557,5457547,0101000020E610000042967F906DC75EC0DC4AFAD1A3A24840
Other Theft,491557,5457543,0101000020E6100000BEF424906DC75EC0715526A4A2A24840
Other Theft,491557,5457540,0101000020E6100000A2FBE08F6DC75EC04B5DC7C1A1A24840
Other Theft,491557,5457539,0101000020E61000004453CA8F6DC75EC0E65F5276A1A24840
Other Theft,491557,5457539,0101000020E61000004453CA8F6DC75EC0E65F5276A1A24840
Other Theft,491557,5457539,0101000020E61000004453CA8F6DC75EC0E65F5276A1A24840
Other Theft,491557,5457539,0101000020E61000004453CA8F6DC75EC0E65F5276A1A24840
Other Theft,491557,5457537,0101000020E61000008D029D8F6DC75EC0156568DFA0A24840
Other Theft,491557,5457537,0101000020E61000008D029D8F6DC75EC0156568DFA0A24840
Other Theft,491557,5457536,0101000020E6100000335A868F6DC75EC0A867F393A0A24840
Other Theft,491557,5457534,0101000020E61000007F09598F6DC75EC0CC6C09FD9FA24840
Other Theft,491557,5457533,0101000020E61000002761428F6DC75EC05A6F94B19FA24840
Other Theft,491557,5457532,0101000020E6100000CFB82B8F6DC75EC0E5711F669FA24840
Other Theft,491557,5457532,0101000020E6100000CFB82B8F6DC75EC0E5711F669FA24840
Other Theft,491557,5457532,0101000020E6100000CFB82B8F6DC75EC0E5711F669FA24840
Other Theft,491557,5457532,0101000020E6100000CFB82B8F6DC75EC0E5711F669FA24840
Other Theft,491557,5457532,0101000020E6100000CFB82B8F6DC75EC0E5711F669FA24840
Other Theft,491557,5457530,0101000020E61000002068FE8E6DC75EC0F87635CF9EA24840
Other Theft,491557,5457530,0101000020E61000002068FE8E6DC75EC0F87635CF9EA24840
Other Theft,491557,5457529,0101000020E6100000CBBFE78E6DC75EC07F79C0839EA24840
Other Theft,491557,5457529,0101000020E6100000CBBFE78E6DC75EC07F79C0839EA24840
Other Theft,491557,5457528,0101000020E61000007517D18E6DC75EC0047C4B389EA24840
Other Theft,491557,5457528,0101000020E61000007517D18E6DC75EC0047C4B389EA24840
Other Theft,491557,5457528,0101000020E61000007517D18E6DC75EC0047C4B389EA24840
Other Theft,491557,5457517,0101000020E610000001DCD78D6DC75EC0339744FA9AA24840
Other Theft,491557,5457517,0101000020E610000001DCD78D6DC75EC0339744FA9AA24840
Other Theft,491557,5457516,0101000020E6100000B433C18D6DC75EC0A099CFAE9AA24840
Other Theft,491557,5457516,0101000020E6100000B433C18D6DC75EC0A099CFAE9AA24840
Other Theft,491557,5457516,0101000020E6100000B433C18D6DC75EC0A099CFAE9AA24840
Other Theft,491557,5457516,0101000020E6100000B433C18D6DC75EC0A099CFAE9AA24840
Other Theft,491557,5457516,0101000020E6100000B433C18D6DC75EC0A099CFAE9AA24840
